#!(s),Date,Time,TA_HALL2_ET1,TA_SC2_ET1,CO_SC2_ET1,DBS_SC2_ET1,DBE_SC2_ET1,TA_FAB_LAB_ET1,CO_FAB_LAB_ET1,DBS_FAB_LAB_ET1,DBE_FAB_LAB_ET1,TA_HALL1_ET1
1710555056,16.03.2024,2:10:56,20.1,20,0,824,760,19.2,0,551,529,20.3
1710555960,16.03.2024,2:26:00,20.2,20,0,810,760,19.7,0,551,562,20.4
1710556863,16.03.2024,2:41:03,20.2,19.9,0,842,760,19.3,0,551,540,20.4
1710557766,16.03.2024,2:56:06,20.2,20,0,810,774,19.4,0,540,540,20.3
1710558669,16.03.2024,3:11:09,20.1,19.9,0,810,760,19.2,0,551,540,20.3
1710559572,16.03.2024,3:26:12,20.1,19.9,0,842,774,18.8,0,540,540,20.3
1710560475,16.03.2024,3:41:15,20.1,20,0,810,695,18.8,0,540,551,20.3
1710561379,16.03.2024,3:56:19,20.2,19.9,0,810,875,18.9,0,551,540,20.3
1710562282,16.03.2024,4:11:22,20.2,19.9,0,810,810,19,0,551,540,20.3
1710563185,16.03.2024,4:26:25,20.2,19.9,0,810,742,19.1,0,551,540,20.3
1710564088,16.03.2024,4:41:28,20.1,19.9,0,810,810,18.9,0,540,562,20.3
1710564991,16.03.2024,4:56:31,20.1,19.9,0,810,810,18.7,0,540,540,20.3
1710565894,16.03.2024,5:11:34,20.1,20,0,810,612,18.8,0,540,540,20.3
1710566797,16.03.2024,5:26:37,20.1,19.9,0,810,677,18.7,0,540,529,20.3
1710567701,16.03.2024,5:41:41,20.1,19.9,0,810,709,18.8,0,540,551,20.3
1710568604,16.03.2024,5:56:44,20.1,19.8,0,792,792,18.5,0,551,540,20.3
1710569507,16.03.2024,6:11:47,20.1,19.8,0,824,810,18.7,0,551,540,20.2
1710570410,16.03.2024,6:26:50,20.1,19.8,0,810,774,18.7,0,551,540,20.3
1710571313,16.03.2024,6:41:53,20,19.8,0,824,709,18.8,0,540,529,20.2
1710572216,16.03.2024,6:56:56,20,19.8,0,810,742,18.8,0,540,529,20.3
1710573119,16.03.2024,7:11:59,20.1,19.8,0,842,677,18.8,0,551,540,20.2
1710574023,16.03.2024,7:27:03,20.1,19.8,0,842,760,18.7,0,540,529,20.2
1710574926,16.03.2024,7:42:06,20,19.8,0,810,774,18.6,0,540,540,20.2
1710575829,16.03.2024,7:57:09,20.1,19.9,0,792,742,18.9,0,540,551,20.2
1710576732,16.03.2024,8:12:12,20,19.8,0,824,727,18.8,0,540,540,20.2
1710577635,16.03.2024,8:27:15,20.1,19.9,0,792,760,18.8,0,540,540,20.2
1710578538,16.03.2024,8:42:18,20.1,19.8,0,792,810,19,0,540,540,20.3
1710579441,16.03.2024,8:57:21,20.1,19.9,0,824,842,18.9,0,540,551,20.2
1710580345,16.03.2024,9:12:25,20.1,19.8,0,810,742,18.5,0,540,540,20.3
1710581248,16.03.2024,9:27:28,20.1,19.9,0,810,742,18.6,0,540,540,20.3
1710582151,16.03.2024,9:42:31,20.1,19.9,0,810,792,18.6,0,540,540,20.4
1710583054,16.03.2024,9:57:34,20.3,19.9,0,824,792,18.8,0,540,518,20.4
1710583957,16.03.2024,10:12:37,20.3,20,0,792,742,18.7,0,540,540,20.4
1710584860,16.03.2024,10:27:40,20.3,20,0,810,695,18.7,0,540,540,20.4
1710585764,16.03.2024,10:42:44,20.3,20.1,0,810,562,18.6,0,540,540,20.4
1710586667,16.03.2024,10:57:47,20.3,20.1,0,824,774,18.6,0,540,540,20.4
1710587570,16.03.2024,11:12:50,20.4,20.1,0,810,810,18.4,0,540,572,20.5
1710588473,16.03.2024,11:27:53,20.4,20.1,0,842,626,18.6,0,540,540,20.5
1710589376,16.03.2024,11:42:56,20.4,20.1,0,824,760,18.8,0,540,540,20.4
1710590279,16.03.2024,11:57:59,20.3,20.1,0,810,709,18.6,0,540,540,20.4
1710591182,16.03.2024,12:13:02,20.4,20.1,0,824,727,18.8,0,540,540,20.4
1710592086,16.03.2024,12:28:06,20.3,20.1,0,824,742,18.7,0,540,540,20.4
1710592989,16.03.2024,12:43:09,20.4,20.2,0,810,760,18.9,0,540,529,20.4
1710593892,16.03.2024,12:58:12,20.3,20.1,0,824,760,18.9,0,540,540,20.4
1710594795,16.03.2024,13:13:15,20.4,20.1,0,792,760,18.9,0,540,518,20.4
1710595698,16.03.2024,13:28:18,20.3,20.2,0,792,774,18.8,0,540,540,20.4
1710596601,16.03.2024,13:43:21,20.4,20.2,0,810,677,18.7,0,540,529,20.4
1710597504,16.03.2024,13:58:24,20.3,20.2,0,792,760,18.9,0,540,540,20.4
1710598408,16.03.2024,14:13:28,20.3,20.2,0,810,774,19.2,0,540,540,20.4
1710599311,16.03.2024,14:28:31,20.3,20.2,0,810,626,19.2,0,540,551,20.5
1710600214,16.03.2024,14:43:34,20.4,20.2,0,824,709,19.2,0,529,540,20.4
1710601117,16.03.2024,14:58:37,20.5,20.2,0,824,727,18.9,0,540,540,20.5
1710602020,16.03.2024,15:13:40,20.5,20.3,0,824,774,19.3,0,540,540,20.5
1710602923,16.03.2024,15:28:43,20.5,20.3,0,824,727,19.1,0,540,562,20.5
1710603826,16.03.2024,15:43:46,20.5,20.2,0,810,727,19.4,0,540,540,20.5
1710604730,16.03.2024,15:58:50,20.5,20.2,0,810,824,19.5,0,540,529,20.5
1710605633,16.03.2024,16:13:53,20.5,20.2,0,810,824,19.5,0,529,540,20.5
1710606536,16.03.2024,16:28:56,20.5,20.2,0,792,760,20,0,540,518,20.5
1710607439,16.03.2024,16:43:59,20.5,20.2,0,824,644,19.6,0,540,540,20.5
1710608342,16.03.2024,16:59:02,20.6,20.2,0,810,695,19.3,0,540,540,20.5
1710609245,16.03.2024,17:14:05,20.5,20.3,0,842,659,19.2,0,540,540,20.5
1710610148,16.03.2024,17:29:08,20.5,20.2,0,810,709,19.1,0,540,540,20.5
1710611051,16.03.2024,17:44:11,20.5,20.2,0,842,774,19.2,0,540,540,20.5
1710611955,16.03.2024,17:59:15,20.5,20.2,0,824,659,18.9,0,540,540,20.5
1710612858,16.03.2024,18:14:18,20.5,20.1,0,824,774,18.8,0,540,540,20.5
1710613761,16.03.2024,18:29:21,20.5,20.1,0,824,742,18.9,0,540,540,20.5
1710614664,16.03.2024,18:44:24,20.5,20.1,0,824,824,18.9,0,540,551,20.5
1710615567,16.03.2024,18:59:27,20.3,20.1,0,810,742,18.7,0,540,540,20.4
1710616470,16.03.2024,19:14:30,20.3,20,0,824,824,18.7,0,540,540,20.4
1710617373,16.03.2024,19:29:33,20.3,20,0,824,695,18.8,0,540,540,20.4
1710618277,16.03.2024,19:44:37,20.3,19.9,0,810,659,19,0,540,529,20.4
1710619180,16.03.2024,19:59:40,20.3,19.9,0,824,677,18.7,0,540,540,20.4
1710620083,16.03.2024,20:14:43,20.2,19.9,0,810,774,18.6,0,540,529,20.3
1710620986,16.03.2024,20:29:46,20.2,19.9,0,810,774,18.6,0,540,529,20.3
1710621889,16.03.2024,20:44:49,20.2,19.8,0,824,792,18.6,0,540,540,20.3
1710622792,16.03.2024,20:59:52,20.2,19.8,0,810,810,18.5,0,540,551,20.3
1710623695,16.03.2024,21:14:55,20.2,19.7,0,824,709,18.6,0,540,540,20.3
1710624599,16.03.2024,21:29:59,20.1,19.8,0,810,626,18.6,0,540,540,20.3
1710625502,16.03.2024,21:45:02,20.2,19.7,0,824,612,18.5,0,540,540,20.3
1710626405,16.03.2024,22:00:05,20.2,19.7,0,792,792,18.4,0,540,540,20.3
1710627308,16.03.2024,22:15:08,20.1,19.7,0,810,792,18.6,0,540,540,20.3
1710628211,16.03.2024,22:30:11,20.1,19.7,0,824,644,18.6,0,540,540,20.3
1710629114,16.03.2024,22:45:14,20.1,19.7,0,824,695,18.5,0,540,540,20.3
1710630017,16.03.2024,23:00:17,20.1,19.6,0,824,760,18.8,0,540,540,20.3
1710630920,16.03.2024,23:15:20,20.1,19.6,0,810,742,18.5,0,540,551,20.3
1710631824,16.03.2024,23:30:24,20,19.5,0,842,774,18.5,0,540,540,20.2
1710632727,16.03.2024,23:45:27,20.1,19.6,0,810,742,18.7,0,540,540,20.2
1710633630,17.03.2024,0:00:30,20,19.6,0,810,760,18.4,0,540,540,20.2
1710634533,17.03.2024,0:15:33,20,19.6,0,824,760,18.7,0,540,551,20.2
1710635436,17.03.2024,0:30:36,20,19.5,0,824,742,18.6,0,540,540,20.2
1710636339,17.03.2024,0:45:39,20.1,19.6,0,824,659,18.6,0,540,540,20.2
1710637242,17.03.2024,1:00:42,20,19.6,0,824,742,18.5,0,540,529,20.2
1710638146,17.03.2024,1:15:46,20,19.6,0,824,792,18.5,0,540,551,20.2
1710639049,17.03.2024,1:30:49,20,19.6,0,824,760,18.4,0,540,540,20.2
1710639952,17.03.2024,1:45:52,20,19.5,0,824,727,18.4,0,540,540,20.1
1710640855,17.03.2024,2:00:55,20,19.5,0,824,774,18.5,0,540,529,20.1
1710641758,17.03.2024,2:15:58,20,19.5,0,842,626,18.7,0,540,518,20.1
1710642661,17.03.2024,2:31:01,20,19.4,0,824,677,18.4,0,540,540,20.1
1710643564,17.03.2024,2:46:04,20,19.5,0,842,626,18.4,0,540,540,20.1
1710644468,17.03.2024,3:01:08,20,19.5,0,824,824,18.4,0,540,540,20.1
1710645371,17.03.2024,3:16:11,20,19.5,0,842,727,18.3,0,540,540,20.1
1710646274,17.03.2024,3:31:14,20,19.5,0,842,677,18.5,0,540,551,20.1
1710647177,17.03.2024,3:46:17,19.9,19.5,0,824,677,18.4,0,540,540,20.1
1710648080,17.03.2024,4:01:20,19.9,19.3,0,842,709,18.3,0,540,540,20.1
1710648983,17.03.2024,4:16:23,19.9,19.4,0,842,727,18.3,0,529,551,20.1
1710649886,17.03.2024,4:31:26,19.9,19.4,0,824,626,18.4,0,540,551,20.1
1710650790,17.03.2024,4:46:30,20,19.3,0,824,709,18.4,0,540,540,20.1
1710651693,17.03.2024,5:01:33,19.9,19.4,0,824,576,18.4,0,540,540,20
1710652596,17.03.2024,5:16:36,19.9,19.4,0,842,529,18.3,0,540,540,20.1
1710653499,17.03.2024,5:31:39,19.9,19.3,0,824,727,18.4,0,540,529,20
1710654402,17.03.2024,5:46:42,19.9,19.3,0,824,695,18.2,0,540,551,20.1
1710655305,17.03.2024,6:01:45,19.9,19.4,0,842,727,18.3,0,540,540,20.1
1710656208,17.03.2024,6:16:48,19.8,19.4,0,824,742,18.3,0,540,551,20
1710657111,17.03.2024,6:31:51,19.9,19.3,0,824,727,18.4,0,540,551,20
1710658015,17.03.2024,6:46:55,19.9,19.4,0,824,742,18.4,0,540,540,20
1710658918,17.03.2024,7:01:58,19.9,19.3,0,842,659,18.3,0,551,540,20
1710659821,17.03.2024,7:17:01,19.8,19.4,0,842,709,18.4,0,540,551,20
1710660724,17.03.2024,7:32:04,19.9,19.4,0,810,760,18.4,0,540,540,20
1710661627,17.03.2024,7:47:07,19.9,19.4,0,824,727,18.4,0,551,540,20
1710662531,17.03.2024,8:02:11,19.9,19.4,0,824,594,18.3,0,551,540,20
1710663434,17.03.2024,8:17:14,19.8,19.4,0,824,727,18.2,0,540,540,20
1710664337,17.03.2024,8:32:17,19.8,19.3,0,810,760,18.5,0,540,540,20
1710665240,17.03.2024,8:47:20,19.8,19.3,0,824,727,18.8,0,540,529,20
1710666143,17.03.2024,9:02:23,19.8,19.5,0,810,709,18.3,0,540,540,20
1710667046,17.03.2024,9:17:26,19.9,19.5,0,824,742,18.5,0,540,540,20
1710667949,17.03.2024,9:32:29,19.8,19.5,0,824,677,18.6,0,551,529,20
1710668852,17.03.2024,9:47:32,19.8,19.6,0,810,644,18.4,0,551,540,20
1710669755,17.03.2024,10:02:35,19.9,19.5,0,810,760,18.7,0,540,562,20.1
1710670659,17.03.2024,10:17:39,19.9,19.5,0,810,695,18.5,0,540,540,20.1
1710671562,17.03.2024,10:32:42,19.9,19.5,0,810,677,19,0,540,551,20.1
1710672465,17.03.2024,10:47:45,19.9,19.5,0,792,774,18.7,0,551,551,20.1
1710673368,17.03.2024,11:02:48,19.9,19.7,0,810,810,18.8,0,551,551,20.1
1710674271,17.03.2024,11:17:51,19.9,19.8,0,810,810,18.6,0,551,529,20.1
1710675174,17.03.2024,11:32:54,20,19.7,0,774,742,18.8,0,540,540,20.1
1710676078,17.03.2024,11:47:58,20,19.7,0,824,677,18.8,0,540,540,20.1
1710676981,17.03.2024,12:03:01,20,19.8,0,810,774,18.5,0,540,572,20.1
1710677884,17.03.2024,12:18:04,19.9,19.8,0,792,742,18.7,0,540,540,20.1
1710678787,17.03.2024,12:33:07,20,19.9,0,810,727,19,0,540,540,20.1
1710679690,17.03.2024,12:48:10,20,19.9,0,792,760,18.9,0,540,540,20.1
1710680593,17.03.2024,13:03:13,20,20,0,792,709,18.8,0,551,540,20.1
1710681496,17.03.2024,13:18:16,20,20,0,810,760,18.7,0,551,551,20.1
1710682399,17.03.2024,13:33:19,20,20,0,824,727,18.9,0,551,540,20.2
1710683303,17.03.2024,13:48:23,20.1,20,0,810,824,19,0,551,551,20.2
1710684206,17.03.2024,14:03:26,20.1,20.1,0,792,709,18.8,0,540,551,20.2
1710685109,17.03.2024,14:18:29,20.1,20,0,792,760,18.9,0,540,540,20.2
1710686012,17.03.2024,14:33:32,20,19.9,0,792,760,18.9,0,540,540,20.2
1710686915,17.03.2024,14:48:35,20,20,0,810,760,18.9,0,551,540,20.2
1710687818,17.03.2024,15:03:38,20.1,20,0,810,842,19,0,551,551,20.2
1710688722,17.03.2024,15:18:42,20.1,20,0,792,774,18.9,0,540,551,20.2
1710689625,17.03.2024,15:33:45,20.1,20.1,0,824,875,18.8,0,551,540,20.2
1710690528,17.03.2024,15:48:48,20.1,20,0,792,774,18.9,0,551,540,20.2
1710691431,17.03.2024,16:03:51,20.1,20,0,810,727,18.9,0,540,540,20.2
1710692334,17.03.2024,16:18:54,20.1,20,0,810,742,19,0,551,529,20.2
1710693237,17.03.2024,16:33:57,20.2,20,0,810,792,18.8,0,540,540,20.2
1710694140,17.03.2024,16:49:00,20.2,20.1,0,824,774,18.8,0,540,540,20.2
1710695044,17.03.2024,17:04:04,20.1,20,0,810,727,18.9,0,540,540,20.2
1710695947,17.03.2024,17:19:07,20.2,20,0,810,695,18.8,0,540,540,20.2
1710696850,17.03.2024,17:34:10,20.1,19.9,0,824,792,18.7,0,551,540,20.2
1710697753,17.03.2024,17:49:13,20.1,19.9,0,792,727,18.7,0,540,540,20.2
1710698656,17.03.2024,18:04:16,20.2,19.9,0,810,742,18.7,0,551,540,20.2
1710699559,17.03.2024,18:19:19,20.1,19.9,0,824,677,18.7,0,540,540,20.2
1710700462,17.03.2024,18:34:22,20.1,19.9,0,810,842,18.4,0,540,562,20.2
1710701366,17.03.2024,18:49:26,20.1,19.8,0,792,677,18.6,0,551,540,20.2
1710702269,17.03.2024,19:04:29,20.1,19.7,0,810,612,18.5,0,551,540,20.2
1710703172,17.03.2024,19:19:32,20.1,19.7,0,810,626,18.5,0,540,540,20.2
1710704075,17.03.2024,19:34:35,20,19.8,0,810,695,18.8,0,551,518,20.2
1710704978,17.03.2024,19:49:38,20.1,19.7,0,792,709,18.7,0,551,540,20.1
1710705881,17.03.2024,20:04:41,20.1,19.7,0,810,760,18.8,0,551,540,20.1
1710706785,17.03.2024,20:19:45,20,19.7,0,810,695,18.8,0,540,540,20.1
1710707688,17.03.2024,20:34:48,20,19.7,0,810,659,18.7,0,551,540,20.1
1710708591,17.03.2024,20:49:51,20,19.7,0,792,857,18.8,0,551,562,20.1
1710709494,17.03.2024,21:04:54,20,19.5,0,792,626,18.7,0,551,540,20.1
1710710397,17.03.2024,21:19:57,20,19.8,0,810,695,18.8,0,540,540,20.1
1710711300,17.03.2024,21:35:00,20,19.6,0,824,774,18.7,0,551,540,20.1
1710712203,17.03.2024,21:50:03,19.9,19.6,0,810,742,18.5,0,551,551,20.1
1710713106,17.03.2024,22:05:06,19.9,19.6,0,810,760,18.7,0,540,540,20.1
1710714010,17.03.2024,22:20:10,19.9,19.6,0,810,677,18.7,0,551,540,20.1
1710714913,17.03.2024,22:35:13,20,19.5,0,810,742,18.7,0,551,540,20.1
1710715816,17.03.2024,22:50:16,19.9,19.6,0,824,774,19.1,0,551,529,20.1
1710716719,17.03.2024,23:05:19,20,19.6,0,810,709,18.5,0,540,562,20.1
1710717622,17.03.2024,23:20:22,19.9,19.6,0,792,709,18.8,0,551,540,20.1
1710718525,17.03.2024,23:35:25,19.9,19.6,0,810,612,18.8,0,551,540,20.1
1710719429,17.03.2024,23:50:29,20,19.6,0,810,727,18.8,0,551,540,20.1
1710720332,18.03.2024,0:05:32,20,19.6,0,810,742,18.8,0,540,540,20.1
1710721235,18.03.2024,0:20:35,19.9,19.6,0,824,695,19.1,0,551,540,20
1710722138,18.03.2024,0:35:38,19.9,19.6,0,824,695,19.2,0,551,551,20.1
1710723041,18.03.2024,0:50:41,20,19.5,0,792,644,19.4,0,551,551,20.1
1710723944,18.03.2024,1:05:44,20,19.5,0,774,695,19.2,0,551,540,20.1
1710724847,18.03.2024,1:20:47,19.9,19.6,0,824,792,18.9,0,551,540,20
1710725750,18.03.2024,1:35:50,19.9,19.4,0,810,727,19.2,0,551,540,20.1
1710726654,18.03.2024,1:50:54,19.9,19.5,0,810,742,19.2,0,551,540,20.1
1710727557,18.03.2024,2:05:57,19.9,19.5,0,810,644,19.2,0,551,529,20.1
1710728460,18.03.2024,2:21:00,19.9,19.4,0,810,742,19,0,551,540,20
1710729363,18.03.2024,2:36:03,19.8,19.5,0,792,742,19,0,551,529,20
1710730266,18.03.2024,2:51:06,19.9,19.5,0,824,742,18.8,0,551,540,20
1710731169,18.03.2024,3:06:09,19.9,19.5,0,760,760,18.8,0,551,540,20
1710732072,18.03.2024,3:21:12,19.9,19.8,0,774,742,19.1,0,551,540,20.1
1710732976,18.03.2024,3:36:16,19.9,20,0,810,677,19.2,0,551,540,20
1710733879,18.03.2024,3:51:19,19.9,20.1,0,810,742,19,0,551,540,20
1710734782,18.03.2024,4:06:22,19.9,20.2,0,792,742,19.2,0,551,529,20
1710735685,18.03.2024,4:21:25,19.9,20.2,0,792,727,19.1,0,551,540,20
1710736588,18.03.2024,4:36:28,19.9,20.2,0,810,824,19.2,0,551,540,20
1710737491,18.03.2024,4:51:31,19.9,20.3,0,792,760,19.3,0,551,540,20.1
1710738395,18.03.2024,5:06:35,19.9,20.3,0,792,774,19.2,0,551,540,20
1710739298,18.03.2024,5:21:38,19.9,20.3,0,792,760,19.1,0,551,540,20.1
1710740201,18.03.2024,5:36:41,19.9,20.2,0,792,792,19.1,0,551,540,20.1
1710741104,18.03.2024,5:51:44,19.9,20.3,0,774,594,19.1,0,540,540,20
1710742007,18.03.2024,6:06:47,20,20.2,0,810,760,19.2,0,551,540,20
1710742911,18.03.2024,6:21:51,19.9,20.2,0,774,810,19.2,0,551,540,20.1
1710743814,18.03.2024,6:36:54,20,20.2,0,792,760,19.1,0,551,540,20.1
1710744717,18.03.2024,6:51:57,19.9,20.2,0,792,742,19.8,0,540,540,20.1
1710745620,18.03.2024,7:07:00,19.9,20.2,0,792,727,19.2,0,551,540,20
1710746523,18.03.2024,7:22:03,20,20.1,0,774,727,19.2,0,551,540,20.1
1710747427,18.03.2024,7:37:07,19.9,20.1,0,792,742,19.2,0,551,540,20.1
1710748330,18.03.2024,7:52:10,20,20.1,0,810,742,19.1,0,551,540,20.1
1710749233,18.03.2024,8:07:13,20,19.5,0,760,742,20.7,0,540,529,20.1
1710750136,18.03.2024,8:22:16,20,19.8,0,742,727,20.8,0,551,540,20.2
1710751039,18.03.2024,8:37:19,20.1,19.9,0,792,810,20.8,0,551,529,20.2
1710751942,18.03.2024,8:52:22,20,20,0,792,709,20.9,0,551,540,20.2
1710752845,18.03.2024,9:07:25,20,20.1,0,760,824,20.9,0,551,529,20.2
1710753749,18.03.2024,9:22:29,20.1,20.5,0,760,774,20.9,0,551,529,20.2
1710754652,18.03.2024,9:37:32,20.2,20.4,0,774,810,20.8,0,551,529,20.3
1710755555,18.03.2024,9:52:35,20.1,20.4,0,774,842,21,0,551,540,20.2
1710756458,18.03.2024,10:07:38,20.3,20.2,0,792,774,20.9,0,540,540,20.6
1710757361,18.03.2024,10:22:41,20.3,18.6,0,760,727,19.9,0,540,529,20.3
1710758264,18.03.2024,10:37:44,20.1,19,0,774,774,20.6,0,540,529,20.3
1710759167,18.03.2024,10:52:47,20.2,20,0,792,810,20.9,0,540,529,20.3
1710760070,18.03.2024,11:07:50,20.2,20.6,0,792,875,21,0,540,529,20.3
1710760974,18.03.2024,11:22:54,20.2,20.8,0,792,792,21.1,0,540,551,20.3
1710761877,18.03.2024,11:37:57,20.3,20.9,0,792,760,21.2,0,540,540,20.3
1710762780,18.03.2024,11:53:00,20.4,21.1,0,792,792,21.4,0,540,551,20.5
1710763683,18.03.2024,12:08:03,20.4,21,0,792,824,21.4,0,540,540,20.4
1710764586,18.03.2024,12:23:06,20.4,20.8,0,792,842,21.5,0,540,551,20.5
1710765487,18.03.2024,12:38:07,20.5,20.7,0,792,792,21.6,0,551,551,20.5
1710766390,18.03.2024,12:53:10,20.6,20.7,0,774,774,21.7,0,540,551,21.6
1710767294,18.03.2024,13:08:14,22.1,20.9,0,792,824,21.6,0,551,551,21.9
1710768197,18.03.2024,13:23:17,21.6,21.3,0,810,824,21.7,0,540,551,21.4
1710769100,18.03.2024,13:38:20,21.1,20.7,0,774,842,21.8,0,540,551,20.9
1710770003,18.03.2024,13:53:23,21,20.6,0,774,792,21.9,0,540,551,20.8
1710770906,18.03.2024,14:08:26,20.9,20.6,0,774,824,22,0,540,551,20.8
1710771809,18.03.2024,14:23:29,20.9,20.5,0,760,742,22,0,551,551,20.8
1710772712,18.03.2024,14:38:32,20.8,20.5,0,774,875,20.5,0,540,529,20.8
1710773615,18.03.2024,14:53:35,20.9,20.5,0,760,742,20.4,0,540,529,20.8
1710774518,18.03.2024,15:08:38,20.9,20.5,0,774,824,21.6,0,540,529,20.8
1710775422,18.03.2024,15:23:42,20.8,20.5,0,774,842,21.8,0,540,529,20.8
1710776325,18.03.2024,15:38:45,20.9,20.6,0,774,677,21.8,0,540,540,20.8
1710777228,18.03.2024,15:53:48,21,20.6,0,774,727,21.8,0,551,551,21
1710778131,18.03.2024,16:08:51,21,20.6,0,760,612,22,0,540,551,21
1710779034,18.03.2024,16:23:54,20.9,20.6,0,760,857,22.2,0,540,551,21
1710779937,18.03.2024,16:38:57,21,20.5,0,774,760,21.2,0,551,540,20.9
1710780841,18.03.2024,16:54:01,21,20.4,0,760,742,21.1,0,540,551,20.9
1710781744,18.03.2024,17:09:04,20.9,20.4,0,774,774,20.8,0,540,540,20.9
1710782647,18.03.2024,17:24:07,21,20.4,0,742,842,20.9,0,540,551,20.9
1710783550,18.03.2024,17:39:10,21,20.4,0,792,774,21.5,0,540,540,20.9
1710784453,18.03.2024,17:54:13,21,20.4,0,774,760,22,0,540,551,20.9
1710785356,18.03.2024,18:09:16,20.9,20.4,0,810,842,21.1,0,540,551,20.9
1710786259,18.03.2024,18:24:19,21,20.3,0,774,774,20.8,0,540,551,20.8
1710787163,18.03.2024,18:39:23,20.9,20.2,0,792,824,20.4,0,529,540,20.8
1710788066,18.03.2024,18:54:26,20.8,20.2,0,824,727,21.1,0,551,540,20.8
1710788586,18.03.2024,19:03:06,20.9,18.4,0,792,677,19.2,0,529,540,20.8
1710789489,18.03.2024,19:18:09,20.7,20.6,0,792,677,21,0,302,551,20.8
1710790392,18.03.2024,19:33:12,20.8,20.6,0,774,727,20.8,0,302,518,20.8
1710791295,18.03.2024,19:48:15,20.7,20.8,0,774,774,20.6,0,313,540,20.7
1710792198,18.03.2024,20:03:18,20.7,20.6,0,760,695,20.7,0,302,540,20.7
1710793101,18.03.2024,20:18:21,20.7,20.5,0,760,727,20.6,0,302,540,20.7
1710794004,18.03.2024,20:33:24,20.6,20.5,0,760,810,17.4,0,302,562,20.7
1710794907,18.03.2024,20:48:27,20.6,20.4,0,760,774,16.5,0,302,551,20.7
1710795810,18.03.2024,21:03:30,20.6,20.4,0,742,792,16.3,0,302,551,20.6
1710796714,18.03.2024,21:18:34,20.6,20.3,0,760,742,16.2,0,302,551,20.6
1710797617,18.03.2024,21:33:37,20.6,20.3,0,760,774,16.2,0,302,551,20.6
1710798520,18.03.2024,21:48:40,20.5,20.2,0,742,792,16.1,0,313,551,20.6
1710799423,18.03.2024,22:03:43,20.5,20.2,0,760,774,16.1,0,302,562,20.6
1710800326,18.03.2024,22:18:46,20.4,20.2,0,760,695,16,0,302,540,20.5
1710801229,18.03.2024,22:33:49,20.5,20.1,0,760,742,16,0,313,551,20.5
1710802132,18.03.2024,22:48:52,20.5,20.1,0,774,792,15.9,0,302,551,20.5
1710803035,18.03.2024,23:03:55,20.4,20.1,0,760,760,15.9,0,302,551,20.5
1710803938,18.03.2024,23:18:58,20.4,20,0,774,810,15.9,0,302,529,20.5
1710804841,18.03.2024,23:34:01,20.4,20,0,774,893,15.9,0,313,540,20.5
1710805744,18.03.2024,23:49:04,20.3,20,0,792,810,15.8,0,302,551,20.5
1710806648,19.03.2024,0:04:08,20.4,20,0,792,760,15.7,0,302,540,20.5
1710807551,19.03.2024,0:19:11,20.4,20,0,760,742,15.7,0,313,540,20.5
1710808454,19.03.2024,0:34:14,20.4,19.9,0,760,792,15.8,0,302,551,20.5
1710809357,19.03.2024,0:49:17,20.4,20,0,774,644,15.7,0,302,551,20.5
1710810260,19.03.2024,1:04:20,20.3,20,0,774,842,15.7,0,302,551,20.5
1710811163,19.03.2024,1:19:23,20.3,19.9,0,774,760,15.7,0,292,540,20.5
1710812066,19.03.2024,1:34:26,20.3,19.9,0,774,792,15.6,0,302,540,20.5
1710812969,19.03.2024,1:49:29,20.3,19.8,0,774,792,15.6,0,302,551,20.5
1710813873,19.03.2024,2:04:33,20.3,19.9,0,774,760,15.6,0,302,551,20.4
1710814776,19.03.2024,2:19:36,20.3,19.9,0,760,774,15.6,0,302,551,20.4
1710815679,19.03.2024,2:34:39,20.2,19.8,0,792,824,15.6,0,313,551,20.4
1710816582,19.03.2024,2:49:42,20.3,19.8,0,774,742,15.5,0,302,540,20.4
1710817485,19.03.2024,3:04:45,20.2,19.8,0,709,824,15.5,0,302,529,20.4
1710818388,19.03.2024,3:19:48,20.2,19.8,0,958,842,15.6,0,353,540,20.4
1710819291,19.03.2024,3:34:51,20.3,19.8,0,842,857,19.4,0,540,540,20.4
1710820194,19.03.2024,3:49:54,20.2,19.9,0,857,893,20.1,0,540,540,20.3
1710821098,19.03.2024,4:04:58,20.1,20,0,857,925,20.3,0,551,540,20.3
1710822001,19.03.2024,4:20:01,20.1,20.1,0,875,824,20.4,0,540,540,20.3
1710822904,19.03.2024,4:35:04,20.1,20.1,0,857,810,20.5,0,551,540,20.3
1710823807,19.03.2024,4:50:07,20.2,20.3,0,857,842,20.6,0,540,540,20.3
1710824710,19.03.2024,5:05:10,20.1,20.3,0,842,925,20.6,0,540,540,20.3
1710825613,19.03.2024,5:20:13,20.1,20.3,0,857,810,20.4,0,540,540,20.3
1710826517,19.03.2024,5:35:17,20.2,20.4,0,842,842,20.6,0,540,540,20.3
1710827420,19.03.2024,5:50:20,20.2,20.3,0,857,857,20.6,0,551,551,20.3
1710828323,19.03.2024,6:05:23,20.1,20.3,0,842,842,20.6,0,540,540,20.3
1710829226,19.03.2024,6:20:26,20.2,20.2,0,875,875,20.6,0,540,540,20.3
1710830129,19.03.2024,6:35:29,20.1,20.2,0,875,824,20.6,0,540,540,20.3
1710831033,19.03.2024,6:50:33,20.2,20.2,0,875,875,19,0,540,540,20.3
